filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
Halasana/23-0.png,272.0,153.0,0.53209573,260.0,160.0,0.62461185,261.0,165.0,0.7475917,255.0,194.0,0.5441768,253.0,205.0,0.6962762,329.0,200.0,0.7745644,325.0,213.0,0.68165886,449.0,196.0,0.5429318,453.0,215.0,0.88695574,539.0,201.0,0.35581872,543.0,209.0,0.68692887,369.0,29.0,0.90290165,373.0,36.0,0.85110366,213.0,108.0,0.752629,215.0,114.0,0.8695575,44.0,157.0,0.7272574,47.0,160.0,0.8653222,2,Halasana
Halasana/26-0.png,196.0,117.0,0.6947265,187.0,121.0,0.7840086,187.0,124.0,0.84778017,184.0,146.0,0.55948484,185.0,150.0,0.7528586,231.0,148.0,0.7871041,229.0,161.0,0.75192297,311.0,157.0,0.5686692,311.0,170.0,0.91180134,293.0,109.0,0.5739986,290.0,110.0,0.7559006,237.0,31.0,0.76691735,233.0,28.0,0.76030385,132.0,76.0,0.7100869,128.0,78.0,0.92481875,32.0,114.0,0.68286276,32.0,116.0,0.8206444,2,Halasana
Halasana/3-0.png,235.0,164.0,0.6708958,224.0,171.0,0.70993495,223.0,177.0,0.61034924,217.0,208.0,0.69862545,218.0,214.0,0.8015171,289.0,208.0,0.79360557,286.0,221.0,0.79827285,395.0,203.0,0.7601296,398.0,229.0,0.84587586,481.0,216.0,0.64414966,485.0,226.0,0.8440221,308.0,41.0,0.84947693,309.0,42.0,0.88680923,169.0,112.0,0.75779516,167.0,114.0,0.87556696,43.0,169.0,0.63251257,28.0,179.0,0.7706212,2,Halasana
Halasana/38-0.png,303.0,209.0,0.64285165,285.0,218.0,0.5739791,291.0,222.0,0.7682248,279.0,258.0,0.7592331,284.0,264.0,0.76028204,352.0,255.0,0.7717669,361.0,262.0,0.749285,484.0,255.0,0.5187195,493.0,272.0,0.77316517,591.0,262.0,0.32328978,601.0,276.0,0.81887424,400.0,57.0,0.79760283,409.0,56.0,0.8404031,227.0,142.0,0.74207544,229.0,144.0,0.903858,54.0,218.0,0.8275049,54.0,221.0,0.8415766,2,Halasana
Halasana/39-0.png,222.0,207.0,0.46796426,238.0,228.0,0.64575833,241.0,220.0,0.80196255,236.0,285.0,0.7568837,234.0,275.0,0.654698,153.0,305.0,0.64739686,173.0,255.0,0.37741652,303.0,312.0,0.594324,312.0,274.0,0.4581175,462.0,326.0,0.45295462,453.0,329.0,0.36669895,121.0,46.0,0.8236679,122.0,48.0,0.75118804,355.0,177.0,0.23105003,366.0,170.0,0.38496312,598.0,244.0,0.2821428,600.0,244.0,0.4156525,2,Halasana
Halasana/4-0.png,246.0,160.0,0.51126766,236.0,167.0,0.6288913,239.0,171.0,0.6104611,236.0,199.0,0.5818726,239.0,206.0,0.7681338,304.0,191.0,0.72393054,303.0,211.0,0.6849868,406.0,173.0,0.45692286,429.0,217.0,0.5122069,498.0,204.0,0.11018306,511.0,221.0,0.46441185,335.0,44.0,0.8124149,333.0,48.0,0.8330809,188.0,118.0,0.72187036,192.0,121.0,0.7720495,65.0,166.0,0.492281,55.0,170.0,0.60421586,2,Halasana
Halasana/42-0.png,189.0,102.0,0.45424092,195.0,109.0,0.5781376,193.0,104.0,0.62291735,195.0,136.0,0.52918565,195.0,132.0,0.77813625,152.0,145.0,0.7377214,156.0,132.0,0.7366631,86.0,143.0,0.60005057,88.0,129.0,0.77425987,28.0,142.0,0.82451266,36.0,131.0,0.503108,150.0,28.0,0.87852067,149.0,27.0,0.8373567,245.0,70.0,0.8880281,244.0,69.0,0.8218025,329.0,115.0,0.7846097,327.0,111.0,0.74741894,2,Halasana
Halasana/43-0.png,292.0,134.0,0.48541045,304.0,144.0,0.6583525,301.0,137.0,0.53170985,300.0,181.0,0.81258655,299.0,176.0,0.6278938,252.0,190.0,0.7612476,250.0,173.0,0.7176047,146.0,199.0,0.8928861,154.0,172.0,0.64741606,62.0,211.0,0.73191977,87.0,168.0,0.79863006,208.0,40.0,0.8317499,207.0,43.0,0.73996615,347.0,98.0,0.7609586,344.0,98.0,0.77481884,464.0,151.0,0.73055255,459.0,147.0,0.71301454,2,Halasana
Halasana/46-0.png,161.0,113.0,0.49289772,152.0,119.0,0.57217354,153.0,121.0,0.43073088,149.0,147.0,0.62805986,148.0,147.0,0.7138038,193.0,140.0,0.84908795,191.0,149.0,0.80244964,260.0,136.0,0.36354646,265.0,151.0,0.5860288,319.0,137.0,0.14860293,328.0,148.0,0.63833845,222.0,15.0,0.8664838,226.0,18.0,0.78139836,123.0,70.0,0.6871095,122.0,75.0,0.8260581,30.0,108.0,0.29725406,30.0,123.0,0.35695833,2,Halasana
Halasana/47-0.png,176.0,100.0,0.5556207,170.0,105.0,0.6760917,171.0,108.0,0.78010154,170.0,125.0,0.7132674,172.0,130.0,0.7471312,209.0,124.0,0.71621513,206.0,131.0,0.72825253,283.0,129.0,0.65605986,283.0,145.0,0.8684167,340.0,136.0,0.4139107,346.0,142.0,0.8000294,228.0,20.0,0.83048713,232.0,22.0,0.88690263,129.0,61.0,0.7031776,128.0,62.0,0.86423695,33.0,99.0,0.782144,32.0,100.0,0.79959893,2,Halasana
Halasana/55-2.png,222.0,135.0,0.4226913,229.0,141.0,0.5035547,230.0,138.0,0.4688996,231.0,169.0,0.6048078,232.0,166.0,0.65208566,184.0,184.0,0.7473067,193.0,176.0,0.42575157,100.0,181.0,0.7291385,107.0,175.0,0.53325236,37.0,177.0,0.68092465,51.0,172.0,0.12222143,166.0,43.0,0.8542109,170.0,46.0,0.78198934,289.0,89.0,0.7414346,285.0,92.0,0.7060655,405.0,138.0,0.7175859,400.0,136.0,0.83112586,2,Halasana
Halasana/58-0.png,372.0,169.0,0.24985348,388.0,163.0,0.44500506,389.0,163.0,0.44992536,391.0,116.0,0.6514119,387.0,118.0,0.7323514,290.0,73.0,0.30064642,293.0,78.0,0.6737822,399.0,161.0,0.45570952,405.0,180.0,0.48833323,495.0,157.0,0.23380549,499.0,157.0,0.59613633,61.0,150.0,0.5583082,61.0,157.0,0.60770303,287.0,165.0,0.5445994,309.0,178.0,0.3320056,490.0,191.0,0.4869011,488.0,191.0,0.3068275,2,Halasana
Halasana/6-0.png,363.0,262.0,0.56213915,343.0,275.0,0.7323967,346.0,280.0,0.77988034,337.0,328.0,0.67541915,339.0,334.0,0.7919758,450.0,340.0,0.70983183,456.0,341.0,0.88751936,628.0,343.0,0.65075266,632.0,353.0,0.84443486,770.0,352.0,0.54478526,778.0,357.0,0.8725083,518.0,38.0,0.85500383,519.0,42.0,0.81787086,289.0,160.0,0.67305434,289.0,164.0,0.9175308,63.0,263.0,0.848508,57.0,267.0,0.8419836,2,Halasana
Halasana/65-0.png,763.0,324.0,0.59879065,777.0,340.0,0.7379987,775.0,338.0,0.66118073,761.0,376.0,0.62966156,760.0,373.0,0.7600771,694.0,382.0,0.7919328,677.0,362.0,0.8196695,569.0,436.0,0.94163495,568.0,387.0,0.6595259,442.0,449.0,0.94022894,446.0,417.0,0.5459634,474.0,381.0,0.81342167,477.0,348.0,0.92143893,299.0,397.0,0.9130386,449.0,184.0,0.6984168,99.0,432.0,0.7945342,435.0,30.0,0.82677,2,Halasana
Halasana/68-0.png,284.0,140.0,0.4949497,295.0,151.0,0.49168926,291.0,145.0,0.6849742,289.0,187.0,0.7310996,290.0,182.0,0.7470013,218.0,201.0,0.86286795,235.0,183.0,0.4534963,124.0,196.0,0.6894554,131.0,176.0,0.7385137,39.0,201.0,0.9057462,50.0,176.0,0.518763,219.0,36.0,0.8695761,215.0,36.0,0.7443186,355.0,103.0,0.8737409,353.0,104.0,0.8346723,483.0,145.0,0.74221516,480.0,143.0,0.7943606,2,Halasana
Halasana/7-0.png,268.0,205.0,0.54981697,272.0,221.0,0.5399462,281.0,209.0,0.61517906,253.0,268.0,0.7471334,278.0,254.0,0.61546195,189.0,278.0,0.80133563,260.0,232.0,0.4134385,90.0,269.0,0.7537823,125.0,228.0,0.6164006,27.0,248.0,0.78863,51.0,214.0,0.61442673,139.0,56.0,0.75719607,183.0,31.0,0.75131786,353.0,154.0,0.76152754,375.0,137.0,0.79881227,529.0,255.0,0.86120427,551.0,221.0,0.73436654,2,Halasana
Halasana/71-0.png,413.0,258.0,0.43778765,402.0,269.0,0.7180907,407.0,276.0,0.5068593,406.0,330.0,0.6529499,417.0,338.0,0.6854502,447.0,324.0,0.6320832,507.0,350.0,0.6501407,602.0,317.0,0.4074899,677.0,359.0,0.8570909,728.0,314.0,0.4344718,743.0,343.0,0.37072524,535.0,37.0,0.7796653,573.0,54.0,0.7907343,294.0,153.0,0.6815299,314.0,184.0,0.7906748,59.0,269.0,0.6302868,81.0,291.0,0.771469,2,Halasana
Halasana/79-0.png,357.0,203.0,0.55921936,342.0,212.0,0.5937214,346.0,220.0,0.7736029,344.0,253.0,0.6134039,345.0,263.0,0.7541182,421.0,249.0,0.88050157,412.0,264.0,0.7596576,569.0,260.0,0.54980993,570.0,292.0,0.81309205,683.0,272.0,0.41529554,696.0,284.0,0.8097517,459.0,43.0,0.8587893,466.0,48.0,0.8508178,260.0,124.0,0.7312412,260.0,126.0,0.9084416,74.0,200.0,0.78914857,73.0,204.0,0.7981484,2,Halasana
Halasana/8-0.png,315.0,173.0,0.6920042,304.0,181.0,0.76901114,305.0,187.0,0.60113966,301.0,217.0,0.59273034,304.0,226.0,0.6803435,369.0,214.0,0.781564,364.0,230.0,0.8787287,492.0,222.0,0.48737022,499.0,251.0,0.8846904,561.0,226.0,0.5017141,569.0,244.0,0.32301578,404.0,35.0,0.7844138,410.0,38.0,0.8977641,233.0,106.0,0.7598071,230.0,108.0,0.8304392,68.0,172.0,0.7828653,64.0,178.0,0.85104775,2,Halasana
Halasana/84-0.png,271.0,170.0,0.56219834,283.0,180.0,0.631482,281.0,174.0,0.7099373,285.0,220.0,0.83065933,289.0,217.0,0.8121732,223.0,226.0,0.79894996,241.0,221.0,0.5388502,116.0,222.0,0.6345271,118.0,218.0,0.7363217,27.0,225.0,0.8746642,32.0,218.0,0.6076288,204.0,41.0,0.8926429,199.0,45.0,0.8098773,342.0,103.0,0.5619377,332.0,107.0,0.4663791,473.0,188.0,0.63667357,468.0,185.0,0.549813,2,Halasana
Halasana/95-0.png,146.0,154.0,0.6049448,163.0,162.0,0.6879812,161.0,156.0,0.6146419,166.0,203.0,0.7765069,165.0,195.0,0.7431764,107.0,214.0,0.8388268,106.0,187.0,0.70593166,9.0,210.0,0.84385496,11.0,177.0,0.6645194,25.0,124.0,0.65134084,26.0,119.0,0.66675997,49.0,46.0,0.7513429,59.0,55.0,0.55543363,222.0,102.0,0.6925919,211.0,112.0,0.40378216,376.0,134.0,0.59308255,375.0,133.0,0.34719366,2,Halasana
Halasana/97-0.png,232.0,256.0,0.79326165,243.0,266.0,0.6472748,242.0,261.0,0.78192455,240.0,292.0,0.7647191,239.0,285.0,0.61144876,213.0,295.0,0.83248293,197.0,271.0,0.850525,140.0,321.0,0.7913059,125.0,280.0,0.41115284,65.0,320.0,0.83714306,70.0,288.0,0.2705954,77.0,285.0,0.7224512,73.0,269.0,0.6159259,87.0,179.0,0.78790224,76.0,176.0,0.55092776,76.0,55.0,0.6786885,80.0,55.0,0.75503,2,Halasana
Halasana/98-0.png,271.0,162.0,0.68072635,261.0,167.0,0.6534407,262.0,174.0,0.7487596,254.0,200.0,0.6923057,256.0,208.0,0.8001053,313.0,201.0,0.80565834,311.0,208.0,0.6680531,432.0,205.0,0.5352998,437.0,220.0,0.83123183,522.0,213.0,0.49247164,530.0,222.0,0.8524382,315.0,34.0,0.8615705,316.0,36.0,0.87013704,170.0,102.0,0.85459757,166.0,102.0,0.8652525,44.0,160.0,0.881974,39.0,162.0,0.8464571,2,Halasana
Halasana/98-1.png,57.0,8.0,0.5569218,46.0,12.0,0.6759522,45.0,14.0,0.52400327,43.0,46.0,0.5751656,44.0,49.0,0.6747899,90.0,52.0,0.52885413,101.0,58.0,0.6876992,220.0,56.0,0.5087906,225.0,61.0,0.78559947,310.0,60.0,0.53057873,315.0,70.0,0.7337996,197.0,65.0,0.17600094,220.0,81.0,0.12467033,230.0,54.0,0.28140202,231.0,56.0,0.10572007,312.0,64.0,0.27637222,319.0,70.0,0.28661898,2,Halasana
Makarasana/0-0.png,972.0,123.0,0.6313602,972.0,102.0,0.7657666,970.0,103.0,0.7356941,927.0,87.0,0.7134087,923.0,88.0,0.75653213,847.0,77.0,0.6895547,869.0,104.0,0.615365,869.0,98.0,0.116830274,1004.0,200.0,0.7141087,938.0,136.0,0.43506825,938.0,156.0,0.36006805,591.0,124.0,0.7765002,595.0,150.0,0.72625136,379.0,140.0,0.72900957,355.0,193.0,0.6864617,203.0,140.0,0.7888253,92.0,215.0,0.66012365,3,Makarasana
Makarasana/1-0.png,260.0,25.0,0.41498417,258.0,21.0,0.48798257,259.0,22.0,0.54354537,249.0,21.0,0.61430174,251.0,21.0,0.6482313,238.0,32.0,0.67924476,242.0,37.0,0.842516,267.0,17.0,0.22514339,270.0,20.0,0.42235973,263.0,11.0,0.13696957,268.0,18.0,0.26440015,171.0,62.0,0.57518256,173.0,67.0,0.63118756,102.0,54.0,0.70407647,101.0,57.0,0.68147177,41.0,36.0,0.6484268,41.0,38.0,0.75899416,3,Makarasana
Makarasana/11-0.png,44.0,121.0,0.5703032,36.0,107.0,0.46207622,35.0,125.0,0.5357437,36.0,75.0,0.60060513,32.0,123.0,0.53418106,75.0,67.0,0.71725744,70.0,93.0,0.34218484,64.0,175.0,0.5564779,94.0,102.0,0.11369359,57.0,164.0,0.33733165,56.0,157.0,0.3426666,231.0,83.0,0.7939227,227.0,69.0,0.4827029,372.0,97.0,0.8724464,326.0,52.0,0.32492027,507.0,98.0,0.82624245,382.0,27.0,0.23557313,3,Makarasana
Makarasana/13-0.png,450.0,87.0,0.5282953,463.0,83.0,0.61196506,464.0,84.0,0.70866024,466.0,56.0,0.6273029,466.0,59.0,0.47532558,421.0,40.0,0.7077393,422.0,62.0,0.5277093,336.0,59.0,0.510646,334.0,80.0,0.7948778,267.0,78.0,0.25119993,268.0,90.0,0.57838154,277.0,49.0,0.7352564,276.0,60.0,0.55077934,151.0,42.0,0.59997416,148.0,49.0,0.71337914,41.0,34.0,0.62370324,34.0,40.0,0.72610337,3,Makarasana
Makarasana/13-1.png,276.0,71.0,0.6241457,288.0,68.0,0.61559194,289.0,68.0,0.56308377,297.0,43.0,0.7528845,297.0,43.0,0.7916781,247.0,30.0,0.40008667,250.0,49.0,0.7230292,164.0,40.0,0.29171813,163.0,60.0,0.640145,107.0,50.0,0.1228903,90.0,74.0,0.8090409,104.0,37.0,0.7552793,100.0,44.0,0.69660544,0.0,31.0,0.33982137,-1.0,34.0,0.10766642,81.0,68.0,0.22926867,76.0,74.0,0.16261838,3,Makarasana
Makarasana/14-0.png,834.0,95.0,0.45052117,845.0,88.0,0.56291854,841.0,79.0,0.40931797,828.0,75.0,0.499299,810.0,48.0,0.68013,728.0,48.0,0.6827702,757.0,76.0,0.5841136,742.0,55.0,0.13916382,913.0,166.0,0.6287257,840.0,93.0,0.26839852,909.0,128.0,0.2616186,482.0,65.0,0.8084123,481.0,93.0,0.6966645,272.0,82.0,0.6690508,256.0,118.0,0.7302222,101.0,52.0,0.66502994,50.0,75.0,0.8787908,3,Makarasana
Makarasana/16-0.png,433.0,59.0,0.5188527,438.0,46.0,0.6257696,442.0,66.0,0.6029415,419.0,38.0,0.5836205,436.0,77.0,0.6210928,377.0,27.0,0.7957566,395.0,97.0,0.6911385,392.0,34.0,0.1893993,459.0,142.0,0.85838836,443.0,31.0,0.16797905,446.0,101.0,0.42719603,239.0,71.0,0.78212,242.0,120.0,0.4915651,144.0,82.0,0.73821723,137.0,162.0,0.7189239,63.0,73.0,0.61148494,31.0,176.0,0.7942958,3,Makarasana
Makarasana/17-0.png,7.0,80.0,0.8017888,19.0,71.0,0.7296461,15.0,68.0,0.8693518,68.0,88.0,0.9043771,61.0,84.0,0.7583263,126.0,138.0,0.77425456,98.0,122.0,0.60449195,163.0,235.0,0.46344507,122.0,183.0,0.17418975,160.0,237.0,0.6362463,121.0,213.0,0.2069288,312.0,206.0,0.59529144,293.0,187.0,0.68377805,487.0,209.0,0.8407026,444.0,186.0,0.7784102,673.0,202.0,0.81125057,583.0,172.0,0.7108014,3,Makarasana
Makarasana/18-0.png,614.0,115.0,0.39985234,623.0,105.0,0.522548,623.0,105.0,0.6054766,608.0,77.0,0.5669489,611.0,77.0,0.62448215,544.0,57.0,0.50846326,562.0,76.0,0.4885641,536.0,58.0,0.23377116,640.0,135.0,0.5807094,595.0,84.0,0.2549989,621.0,108.0,0.378513,385.0,85.0,0.7368547,385.0,101.0,0.6114659,240.0,99.0,0.5907524,225.0,122.0,0.5652621,112.0,96.0,0.75319207,72.0,120.0,0.6802001,3,Makarasana
Makarasana/2-0.png,364.0,80.0,0.5945505,364.0,69.0,0.651318,349.0,71.0,0.59609866,349.0,76.0,0.53650767,318.0,86.0,0.7249627,337.0,101.0,0.72733045,284.0,117.0,0.73761475,378.0,98.0,0.17517078,344.0,117.0,0.5673183,417.0,92.0,0.48843828,416.0,93.0,0.55444884,216.0,87.0,0.6576475,180.0,109.0,0.778626,155.0,58.0,0.81531817,99.0,72.0,0.82867503,110.0,17.0,0.83335793,44.0,29.0,0.8410692,3,Makarasana
Makarasana/20-0.png,322.0,64.0,0.71319497,328.0,53.0,0.6290813,313.0,53.0,0.6987182,324.0,48.0,0.5682908,291.0,47.0,0.7132354,320.0,54.0,0.5805589,256.0,63.0,0.4798282,361.0,98.0,0.80193585,279.0,98.0,0.393762,330.0,76.0,0.42868602,318.0,84.0,0.45259485,209.0,27.0,0.7493868,178.0,40.0,0.7007158,230.0,35.0,0.16483343,116.0,55.0,0.5754299,192.0,52.0,0.11146881,44.0,48.0,0.66172695,3,Makarasana
Makarasana/22-0.png,818.0,139.0,0.40566134,829.0,139.0,0.44698247,829.0,121.0,0.5043402,827.0,133.0,0.5069004,816.0,77.0,0.65194905,744.0,57.0,0.70716983,752.0,118.0,0.4537581,756.0,63.0,0.3401129,827.0,196.0,0.60100853,817.0,84.0,0.21080922,859.0,149.0,0.34572545,493.0,59.0,0.66518486,477.0,98.0,0.68634427,330.0,63.0,0.5202172,265.0,113.0,0.8042862,171.0,46.0,0.6957833,51.0,108.0,0.6696685,3,Makarasana
Makarasana/23-0.png,60.0,66.0,0.40518716,52.0,57.0,0.41512263,50.0,60.0,0.413363,54.0,30.0,0.72082496,52.0,32.0,0.6375679,103.0,27.0,0.76381207,112.0,19.0,0.72763634,46.0,91.0,0.7097329,61.0,77.0,0.19295898,34.0,74.0,0.42768782,44.0,63.0,0.2964511,263.0,66.0,0.60282433,265.0,52.0,0.62360036,405.0,86.0,0.6614941,396.0,67.0,0.71539366,528.0,85.0,0.72170794,508.0,64.0,0.65586483,3,Makarasana
Makarasana/24-0.png,19.0,82.0,0.3003261,12.0,76.0,0.42165133,13.0,78.0,0.42614314,21.0,49.0,0.3416577,21.0,54.0,0.3633153,79.0,33.0,0.82431734,86.0,32.0,0.52334607,23.0,98.0,0.44939908,62.0,80.0,0.17976627,18.0,94.0,0.45842057,19.0,90.0,0.46441585,238.0,74.0,0.644599,238.0,65.0,0.5584737,381.0,94.0,0.5968484,371.0,74.0,0.47929615,526.0,93.0,0.75980735,503.0,78.0,0.6342934,3,Makarasana
Makarasana/25-2.png,35.0,79.0,0.49436533,31.0,72.0,0.54544187,30.0,73.0,0.5278309,30.0,60.0,0.66277766,29.0,58.0,0.64408255,55.0,60.0,0.70148516,60.0,44.0,0.79027677,17.0,106.0,0.8091656,44.0,63.0,0.31243014,24.0,80.0,0.4121763,30.0,78.0,0.20347866,132.0,69.0,0.71234334,135.0,54.0,0.5842827,204.0,87.0,0.8713113,197.0,58.0,0.66521597,275.0,99.0,0.76682186,257.0,52.0,0.91514176,3,Makarasana
Makarasana/26-0.png,47.0,27.0,0.71561235,53.0,19.0,0.6318734,52.0,19.0,0.5666957,74.0,24.0,0.7049478,70.0,23.0,0.49676794,89.0,57.0,0.5220588,99.0,46.0,0.6715522,51.0,106.0,0.5045967,54.0,106.0,0.52505016,53.0,53.0,0.5859772,52.0,51.0,0.54253674,208.0,85.0,0.7695303,211.0,80.0,0.63199544,305.0,96.0,0.75938016,301.0,93.0,0.661396,391.0,97.0,0.7134254,385.0,94.0,0.7877474,3,Makarasana
Makarasana/27-0.png,43.0,142.0,0.55768263,63.0,118.0,0.619943,46.0,120.0,0.56625855,139.0,119.0,0.708196,105.0,120.0,0.52818245,236.0,225.0,0.74669874,190.0,178.0,0.4888113,92.0,422.0,0.8850286,40.0,365.0,0.6409559,52.0,232.0,0.65806234,49.0,225.0,0.39951593,581.0,259.0,0.78487647,529.0,221.0,0.654148,774.0,272.0,0.7553149,702.0,231.0,0.5140791,934.0,243.0,0.7737887,862.0,210.0,0.70845044,3,Makarasana
Makarasana/28-0.png,623.0,63.0,0.42899823,624.0,57.0,0.44122648,617.0,51.0,0.52503103,605.0,52.0,0.45544085,586.0,49.0,0.6052152,587.0,100.0,0.5170587,551.0,91.0,0.6826191,604.0,183.0,0.41088423,590.0,190.0,0.68210804,596.0,115.0,0.26226634,590.0,187.0,0.15651627,382.0,123.0,0.75839317,372.0,132.0,0.75400394,216.0,134.0,0.6513528,202.0,155.0,0.7910122,64.0,143.0,0.71151775,51.0,156.0,0.5823171,3,Makarasana
Makarasana/3-0.png,868.0,126.0,0.3555277,885.0,113.0,0.4573197,887.0,119.0,0.5165133,876.0,71.0,0.69967985,876.0,83.0,0.59209883,780.0,24.0,0.6365073,793.0,95.0,0.7129077,822.0,60.0,0.2788929,947.0,215.0,0.7156083,870.0,96.0,0.28280458,910.0,151.0,0.39487737,493.0,64.0,0.63613737,484.0,111.0,0.6862848,324.0,69.0,0.69467235,279.0,159.0,0.66945636,162.0,33.0,0.74360514,50.0,179.0,0.8988937,3,Makarasana
Makarasana/30-0.png,23.0,36.0,0.4737585,28.0,24.0,0.43025732,26.0,25.0,0.44079888,51.0,29.0,0.765856,50.0,31.0,0.5819591,72.0,79.0,0.7088681,91.0,71.0,0.82583696,21.0,154.0,0.5494709,24.0,150.0,0.602025,30.0,70.0,0.60963094,29.0,71.0,0.56502485,231.0,133.0,0.8216326,233.0,123.0,0.55495346,372.0,152.0,0.8220627,363.0,135.0,0.6803305,511.0,151.0,0.85092217,487.0,138.0,0.83851975,3,Makarasana
Makarasana/32-0.png,649.0,97.0,0.34457174,663.0,83.0,0.4361036,662.0,90.0,0.5148064,653.0,52.0,0.52368015,658.0,64.0,0.593253,591.0,36.0,0.49131218,599.0,60.0,0.48282412,654.0,46.0,0.20195766,705.0,139.0,0.63914967,659.0,55.0,0.2412537,675.0,103.0,0.21586294,403.0,64.0,0.7952392,401.0,82.0,0.7239735,248.0,84.0,0.6086323,242.0,97.0,0.5314119,95.0,81.0,0.6269622,75.0,96.0,0.785835,3,Makarasana
Makarasana/35-0.png,15.0,67.0,0.28877366,15.0,52.0,0.549721,14.0,55.0,0.4754304,35.0,55.0,0.30117258,32.0,63.0,0.28903237,81.0,100.0,0.58120155,83.0,108.0,0.49016878,95.0,96.0,0.19122034,96.0,93.0,0.22372897,78.0,86.0,0.14384416,92.0,77.0,0.26047987,206.0,177.0,0.5200111,205.0,172.0,0.48089683,340.0,195.0,0.45619014,332.0,188.0,0.44700262,442.0,177.0,0.28862706,438.0,171.0,0.29007253,3,Makarasana
Makarasana/38-0.png,484.0,77.0,0.6857643,480.0,67.0,0.6001557,480.0,68.0,0.6936537,455.0,64.0,0.85476345,456.0,67.0,0.80379665,410.0,86.0,0.64739215,427.0,102.0,0.7776631,439.0,156.0,0.33005762,455.0,178.0,0.67769074,471.0,104.0,0.4398416,471.0,109.0,0.65392125,291.0,138.0,0.6491085,294.0,155.0,0.79720944,187.0,146.0,0.65933645,171.0,171.0,0.88731855,91.0,149.0,0.8012184,48.0,171.0,0.8823114,3,Makarasana
Makarasana/39-0.png,30.0,50.0,0.38420436,25.0,44.0,0.53516185,25.0,45.0,0.47498325,28.0,27.0,0.5804757,28.0,27.0,0.4846405,60.0,28.0,0.7080473,65.0,15.0,0.68125296,13.0,60.0,0.5235903,41.0,34.0,0.10832475,27.0,40.0,0.33173728,28.0,34.0,0.28595307,173.0,38.0,0.6649554,172.0,32.0,0.731314,266.0,52.0,0.63861525,252.0,43.0,0.45832214,337.0,47.0,0.48166654,332.0,45.0,0.5440293,3,Makarasana
Makarasana/4-0.png,551.0,103.0,0.45914343,561.0,100.0,0.5109776,559.0,87.0,0.6170901,549.0,74.0,0.50787467,541.0,51.0,0.6114208,500.0,29.0,0.56094086,518.0,81.0,0.6735922,500.0,34.0,0.47414017,584.0,194.0,0.81218123,540.0,69.0,0.21662083,570.0,121.0,0.67219996,344.0,33.0,0.5632295,353.0,89.0,0.51012456,226.0,40.0,0.6057693,214.0,152.0,0.72423923,116.0,14.0,0.70768356,64.0,188.0,0.9117703,3,Makarasana
Makarasana/40-0.png,556.0,83.0,0.76949966,559.0,65.0,0.65471476,535.0,68.0,0.7115202,534.0,70.0,0.4133205,481.0,88.0,0.74152076,485.0,107.0,0.5859859,427.0,120.0,0.57381237,579.0,138.0,0.2800887,568.0,151.0,0.58572143,731.0,141.0,0.29865116,725.0,141.0,0.6921611,269.0,134.0,0.6898576,217.0,167.0,0.69369125,173.0,109.0,0.62815005,129.0,140.0,0.7879317,77.0,31.0,0.6448995,49.0,48.0,0.57411444,3,Makarasana
Makarasana/42-0.png,664.0,130.0,0.56496155,666.0,119.0,0.6143054,661.0,119.0,0.6351931,633.0,94.0,0.7180086,623.0,97.0,0.83592904,590.0,87.0,0.5088125,566.0,113.0,0.80524313,710.0,90.0,0.586827,679.0,161.0,0.5263999,818.0,85.0,0.52300113,822.0,121.0,0.7979405,348.0,128.0,0.6802186,319.0,148.0,0.47977737,195.0,122.0,0.66323674,154.0,142.0,0.7377064,68.0,21.0,0.69644237,40.0,27.0,0.6891677,3,Makarasana
Makarasana/44-0.png,293.0,119.0,0.6229831,300.0,115.0,0.67168653,298.0,114.0,0.63667333,293.0,89.0,0.7007067,289.0,90.0,0.81469595,280.0,72.0,0.6989547,248.0,81.0,0.5673125,297.0,48.0,0.6459738,178.0,51.0,0.74713373,320.0,21.0,0.7385751,123.0,31.0,0.8621387,160.0,112.0,0.7152177,143.0,114.0,0.7282947,93.0,101.0,0.6127356,74.0,102.0,0.6310985,35.0,81.0,0.60557616,24.0,84.0,0.6868935,3,Makarasana
